00,31.8,846.7,689.6,769.4
00:10,32.0,865.2,685.7,762.9
00:20,31.5,847.9,676.8,752.1
00:30,31.4,837.2,687.6,739.8
00:40,30.8,846.4,669.8,744.1
00:50,30.3,833.4,677.1,740.4
01,30.7,828.7,671.7,728.8
01:10,29.9,816.0,676.3,724.0
01:20,30.1,829.1,677.4,714.7
01:30,29.7,834.1,656.4,708.5
01:40,29.5,811.1,678.2,692.7
01:50,29.1,803.5,667.3,701.5
02,29.3,812.9,667.8,693.1
02:10,28.7,816.3,670.8,697.0
02:20,28.7,807.9,653.7,692.8
02:30,28.8,795.8,659.0,692.3
02:40,28.7,812.1,653.7,688.7
02:50,28.5,807.8,667.9,679.2
03,28.3,790.5,663.0,687.4
03:10,28.5,803.2,663.2,675.0
03:20,28.7,784.2,648.7,684.8
03:30,28.5,788.0,660.1,690.5
03:40,28.6,802.0,648.0,689.0
03:50,28.3,790.9,653.7,672.3
04,27.9,776.9,669.7,676.1
04:10,28.6,779.2,664.2,684.3
04:20,28.3,785.2,668.9,680.1
04:30,28.6,802.9,649.3,686.7
04:40,28.3,791.2,652.7,681.8
04:50,28.7,783.6,671.8,681.8
05,29.1,781.9,667.5,691.8
05:10,29.8,795.4,662.9,680.5
05:20,30.3,801.0,652.9,696.8
05:30,29.0,785.7,663.3,696.1
05:40,29.5,801.2,661.7,705.8
05:50,30.5,785.6,674.3,710.7
06,29.3,797.0,666.8,708.5
06:10,29.9,801.1,669.6,718.4
06:20,29.8,801.2,675.7,730.0
06:30,29.6,808.3,683.7,740.5
06:40,30.7,806.5,681.0,763.7
06:50,30.0,802.3,691.5,765.0
07,30.1,816.0,696.3,778.6
07:10,30.8,815.1,707.2,802.7
07:20,31.6,820.9,724.4,811.5
07:30,30.9,838.8,724.4,820.6
07:40,30.8,833.6,751.6,837.8
07:50,31.7,873.8,764.0,866.7
08,32.5,896.1,788.0,896.9
08:10,32.6,946.4,835.2,941.5
08:20,32.3,973.0,828.6,966.2
08:30,33.6,969.6,865.1,992.5
08:40,34.7,985.8,865.3,999.2
08:50,33.9,1000.0,871.8,1032.6
09,35.2,1006.0,869.6,1030.6
09:10,34.3,1009.3,869.3,1046.9
09:20,36.1,1007.3,877.7,1056.6
09:30,36.6,1029.3,885.0,1048.8
09:40,37.5,1031.6,885.1,1055.8
09:50,37.5,1035.6,892.0,1068.3
10,36.4,1039.6,873.9,1064.1
10:10,36.6,1037.9,897.0,1070.5
10:20,37.8,1055.1,888.4,1069.8
10:30,39.2,1060.6,881.7,1086.7
10:40,38.4,1064.8,908.3,1077.9
10:50,37.9,1066.8,897.9,1093.5
11,39.3,1077.4,907.4,1084.7
11:10,38.3,1092.6,898.8,1107.4
11:20,37.6,1090.2,904.4,1109.9
11:30,38.2,1088.6,909.7,1088.0
11:40,38.1,1099.4,904.0,1096.3
11:50,37.5,1088.3,893.8,1090.1
12,38.6,1068.4,868.0,1076.1
12:10,36.8,1056.7,843.2,1056.4
12:20,36.8,1044.6,841.2,1038.7
12:30,35.6,1031.6,846.0,1039.8
12:40,35.1,1042.8,844.7,1032.9
12:50,35.5,1046.0,850.6,1032.2
13,36.1,1050.6,870.7,1049.0
13:10,37.1,1093.3,911.3,1079.0
13:20,37.4,1104.2,908.0,1085.4
13:30,37.6,1097.0,923.5,1080.9
13:40,37.6,1109.4,926.6,1092.8
13:50,37.7,1118.9,916.7,1099.0
14,38.7,1114.3,927.8,1104.7
14:10,38.1,1111.9,923.7,1103.6
14:20,37.9,1120.4,920.3,1097.7
14:30,37.9,1117.0,921.8,1102.5
14:40,37.5,1118.6,929.4,1088.0
14:50,37.5,1111.9,922.3,1097.6
15,38.1,1115.9,922.6,1090.5
15:10,37.6,1103.3,921.0,1099.3
15:20,37.4,1100.5,922.6,1098.5
15:30,37.9,1108.5,923.1,1090.2
15:40,37.6,1112.8,929.6,1096.4
15:50,38.1,1109.2,930.0,1096.0
16,38.2,1101.1,934.5,1099.7
16:10,38.2,1114.2,936.2,1111.5
16:20,38.8,1112.1,937.0,1106.5
16:30,38.8,1105.7,939.4,1101.8
16:40,39.6,1097.1,933.8,1104.8
16:50,39.9,1081.7,918.8,1102.9
17,40.9,1082.6,911.3,1093.1
17:10,40.5,1069.4,901.5,1085.2
17:20,40.9,1075.2,902.1,1085.1
17:30,42.3,1060.7,905.2,1095.4
17:40,42.2,1082.2,924.1,1091.4
17:50,42.4,1095.1,911.1,1094.2
18,42.3,1094.5,932.9,1101.5
18:10,42.9,1082.5,934.2,1094.5
18:20,42.5,1083.6,930.0,1092.2
18:30,42.8,1076.9,925.0,1090.9
18:40,42.3,1079.9,913.9,1063.8
18:50,41.8,1081.6,929.1,1070.0
19,42.2,1063.2,931.7,1082.9
19:10,42.2,1056.6,913.2,1068.3
19:20,42.6,1066.9,924.9,1052.7
19:30,42.6,1055.5,896.8,1052.4
19:40,41.9,1053.6,897.4,1034.2
19:50,41.7,1054.8,896.8,1047.7
20,41.3,1044.6,896.8,1029.7
20:10,41.8,1038.5,910.5,1028.8
20:20,42.0,1041.4,886.0,1021.7
20:30,41.7,1038.8,881.7,1024.4
20:40,40.7,1026.5,878.3,1014.6
20:50,41.0,1032.7,867.5,1013.9
21,40.2,1015.7,868.7,997.4
21:10,40.5,1011.3,854.8,985.6
21:20,40.0,1017.2,851.3,987.8
21:30,39.8,1013.1,840.6,980.9
21:40,39.4,993.1,850.0,956.4
21:50,39.0,997.2,844.3,956.5
22,39.2,984.1,838.8,936.8
22:10,37.7,978.2,823.6,931.6
22:20,38.2,956.3,832.7,916.0
22:30,36.7,966.9,817.7,921.8
22:40,36.6,964.3,816.0,907.4
22:50,35.7,967.2,810.4,899.1
23,35.7,963.5,812.5,887.5
23:10,35.2,953.4,799.9,873.0
23:20,34.4,950.5,782.2,868.2
23:30,34.0,947.3,782.0,867.4
23:40,33.3,934.4,790.4,858.1
23:50,32.7,928.5,791.2,830.6
