00,39.2,1035.2,920.0,1027.8
00:10,39.1,1040.7,905.8,1012.6
00:20,38.7,1020.8,910.2,1003.5
00:30,38.6,1014.4,903.9,1007.3
00:40,37.5,1006.7,887.6,970.4
00:50,37.7,1008.6,899.6,968.7
01,37.0,995.4,886.4,972.3
01:10,37.0,985.6,887.4,968.5
01:20,36.4,982.5,881.7,947.3
01:30,36.5,982.4,880.3,940.9
01:40,36.1,975.6,874.3,936.4
01:50,35.7,969.2,860.3,932.4
02,35.1,983.2,861.3,919.7
02:10,35.2,975.3,868.2,906.8
02:20,34.7,964.6,868.6,909.7
02:30,34.2,960.6,849.9,900.8
02:40,34.4,945.5,851.1,908.7
02:50,34.1,948.5,839.7,895.0
03,34.3,951.4,850.2,892.5
03:10,34.4,952.2,841.4,887.8
03:20,34.0,929.9,854.2,890.6
03:30,34.0,931.1,844.7,889.1
03:40,34.0,932.6,839.2,878.2
03:50,33.9,931.1,840.0,869.4
04,33.7,920.6,837.4,873.1
04:10,33.8,916.8,853.8,867.5
04:20,33.9,923.6,841.4,873.1
04:30,33.3,919.8,830.9,861.9
04:40,33.6,909.8,836.8,855.2
04:50,33.8,911.6,835.6,868.6
05,34.1,900.0,831.6,865.4
05:10,34.2,910.6,828.0,861.2
05:20,34.6,915.2,814.8,870.7
05:30,33.5,902.4,832.5,862.0
05:40,34.1,911.0,820.4,875.9
05:50,33.9,896.8,828.7,878.6
06,33.9,899.1,822.3,878.3
06:10,33.7,902.8,820.5,889.5
06:20,33.1,898.1,829.0,889.1
06:30,34.0,903.9,820.6,902.1
06:40,33.0,905.4,827.8,907.9
06:50,33.9,892.1,839.6,919.7
07,33.4,903.1,831.7,929.7
07:10,33.9,905.6,842.5,946.9
07:20,34.3,924.3,845.6,971.0
07:30,33.8,918.1,835.6,968.0
07:40,33.5,939.6,883.3,1000.5
07:50,33.6,948.7,881.3,1031.8
08,35.7,973.7,917.0,1077.1
08:10,37.1,1041.3,955.2,1128.6
08:20,36.9,1051.6,973.4,1165.9
08:30,38.0,1070.7,985.3,1194.0
08:40,39.4,1080.0,979.4,1213.3
08:50,39.2,1091.1,1007.1,1229.3
09,40.4,1096.2,1004.6,1254.2
09:10,40.0,1105.8,1003.5,1268.6
09:20,40.9,1123.5,1015.3,1279.5
09:30,41.5,1135.4,1024.3,1289.3
09:40,41.5,1139.5,1023.0,1297.2
09:50,42.5,1141.7,1025.3,1308.9
10,41.7,1138.5,1025.0,1313.0
10:10,43.7,1152.4,1034.9,1320.8
10:20,43.1,1154.5,1035.1,1328.9
10:30,43.1,1169.4,1053.0,1340.4
10:40,44.0,1154.4,1051.7,1342.1
10:50,43.4,1159.0,1049.6,1353.8
11,43.6,1158.4,1065.0,1368.9
11:10,45.5,1172.5,1058.9,1372.4
11:20,45.2,1174.6,1074.6,1376.6
11:30,45.3,1174.1,1069.5,1377.9
11:40,46.7,1181.7,1074.7,1377.5
11:50,45.8,1187.6,1066.7,1381.3
12,46.5,1171.7,1025.0,1372.7
12:10,44.5,1140.9,1010.9,1338.1
12:20,44.0,1151.4,1014.2,1333.8
12:30,44.8,1147.1,1010.5,1326.0
12:40,43.4,1149.1,1022.4,1328.4
12:50,43.3,1149.9,1007.8,1329.6
13,43.5,1189.2,1040.3,1335.1
13:10,44.7,1200.9,1076.1,1383.8
13:20,43.8,1209.6,1091.0,1378.1
13:30,44.4,1190.5,1097.4,1384.9
13:40,44.3,1202.8,1100.3,1396.2
13:50,44.2,1204.7,1090.0,1391.0
14,44.2,1204.6,1099.2,1392.8
14:10,44.7,1203.5,1094.6,1401.2
14:20,44.6,1220.9,1079.5,1392.9
14:30,44.5,1202.8,1093.3,1396.6
14:40,44.4,1192.8,1103.0,1382.5
14:50,45.2,1196.8,1101.1,1387.5
15,44.5,1187.4,1084.6,1382.5
15:10,44.1,1189.9,1075.6,1374.4
15:20,44.4,1197.1,1098.6,1381.5
15:30,43.9,1196.0,1085.6,1379.9
15:40,43.3,1194.9,1086.9,1379.9
15:50,44.0,1191.7,1096.3,1366.8
16,44.9,1182.0,1082.6,1359.3
16:10,43.4,1173.6,1087.6,1361.6
16:20,44.1,1173.8,1083.7,1357.0
16:30,44.1,1164.6,1090.2,1355.7
16:40,43.7,1165.5,1078.2,1335.0
16:50,43.3,1149.4,1063.7,1326.9
17,42.3,1139.5,1034.0,1312.3
17:10,43.0,1126.9,1017.7,1308.5
17:20,42.9,1120.8,1015.8,1300.6
17:30,43.9,1130.0,1017.4,1303.0
17:40,44.7,1118.0,1022.5,1295.8
17:50,45.6,1134.4,1034.1,1308.1
18,45.7,1133.8,1040.8,1304.2
18:10,46.7,1123.5,1013.2,1307.8
18:20,46.2,1136.1,1029.6,1295.9
18:30,46.6,1132.1,1022.4,1293.2
18:40,45.2,1136.9,1021.0,1291.8
18:50,45.5,1120.7,1029.8,1285.4
19,45.0,1122.9,1017.7,1285.3
19:10,45.5,1114.3,1019.2,1275.3
19:20,45.3,1122.9,1010.6,1280.1
19:30,44.9,1115.2,1007.0,1260.6
19:40,44.9,1113.2,1020.5,1260.7
19:50,45.1,1104.9,1011.2,1256.9
20,44.5,1121.6,1018.8,1240.7
20:10,44.8,1131.2,1025.9,1257.3
20:20,44.2,1146.1,1006.1,1257.5
20:30,44.2,1130.7,1002.6,1250.9
20:40,43.9,1136.3,1000.0,1248.5
20:50,44.3,1122.7,1001.9,1225.0
21,43.2,1131.6,999.6,1225.7
21:10,42.7,1125.2,989.7,1217.0
21:20,42.2,1121.6,990.1,1194.5
21:30,42.3,1121.3,971.7,1194.6
21:40,42.0,1114.4,968.1,1177.9
21:50,41.9,1094.9,968.4,1172.1
22,41.3,1092.1,960.5,1165.8
22:10,40.5,1086.5,963.9,1147.3
22:20,40.6,1087.2,962.6,1142.9
22:30,40.2,1088.7,946.1,1135.1
22:40,40.0,1085.9,960.1,1143.9
22:50,40.6,1090.9,952.0,1135.7
23,40.3,1085.6,965.8,1118.7
23:10,40.1,1081.2,963.4,1104.2
23:20,39.8,1081.9,968.2,1090.2
23:30,39.3,1071.3,950.8,1088.1
23:40,39.3,1069.8,931.5,1071.9
23:50,38.5,1055.9,935.3,1048.2
