00,38.2,886.5,761.9,881.8
00:10,38.1,877.9,771.8,884.0
00:20,36.2,877.3,760.0,880.8
00:30,36.2,873.1,759.9,863.8
00:40,35.7,869.3,750.4,853.9
00:50,35.2,875.0,742.6,852.4
01,35.1,855.2,758.3,841.6
01:10,35.5,867.6,737.9,841.0
01:20,34.8,854.6,733.3,824.2
01:30,34.4,845.7,737.5,820.9
01:40,34.3,856.2,740.2,813.6
01:50,34.4,842.5,730.0,810.9
02,34.3,848.8,723.8,803.6
02:10,34.1,831.2,723.9,795.7
02:20,33.5,838.1,724.1,796.6
02:30,33.3,829.3,722.9,790.6
02:40,33.5,816.9,709.0,789.3
02:50,33.5,829.1,711.1,784.4
03,33.4,814.9,718.8,776.4
03:10,33.4,829.0,712.7,779.8
03:20,33.0,821.8,702.6,776.0
03:30,33.1,820.2,704.2,774.8
03:40,33.2,815.9,708.8,776.9
03:50,33.6,818.9,694.8,780.8
04,33.7,822.9,707.7,772.0
04:10,33.7,805.8,708.7,767.1
04:20,33.1,809.6,694.5,764.3
04:30,33.2,805.1,708.1,765.6
04:40,33.7,812.2,702.5,761.4
04:50,33.6,814.5,700.8,764.5
05,33.7,804.1,703.4,761.1
05:10,33.9,797.7,704.7,769.7
05:20,34.3,802.9,704.5,752.2
05:30,33.9,801.7,711.5,746.1
05:40,33.0,796.1,695.5,749.0
05:50,33.4,813.9,695.1,752.5
06,33.1,793.9,695.6,759.6
06:10,33.1,793.0,699.5,761.9
06:20,33.2,812.4,690.8,755.5
06:30,33.7,800.0,710.2,764.3
06:40,33.3,809.4,706.4,765.5
06:50,34.0,817.9,700.8,773.4
07,33.8,805.2,698.2,770.6
07:10,35.1,809.5,720.3,782.9
07:20,34.5,810.9,700.1,792.3
07:30,35.0,822.5,707.9,802.2
07:40,35.5,829.7,711.0,802.4
07:50,35.6,830.3,707.0,799.8
08,36.2,831.0,712.7,813.6
08:10,36.0,830.2,722.7,820.4
08:20,36.3,840.3,720.4,828.1
08:30,36.5,846.5,724.5,843.8
08:40,37.7,848.6,715.3,852.3
08:50,37.4,850.8,729.5,864.5
09,38.0,864.5,720.4,881.3
09:10,38.8,861.9,725.5,900.1
09:20,38.8,865.9,721.1,898.0
09:30,39.1,866.8,737.4,910.0
09:40,39.0,869.6,725.8,918.1
09:50,39.6,882.0,733.4,935.4
10,39.2,890.9,734.3,936.1
10:10,40.4,892.6,722.3,966.7
10:20,40.1,882.2,742.9,966.9
10:30,41.1,892.6,752.2,986.5
10:40,42.0,903.2,748.2,985.4
10:50,42.2,904.7,751.6,1000.9
11,41.8,907.2,739.5,1015.6
11:10,42.0,915.8,747.6,1016.8
11:20,43.1,912.4,758.2,1030.2
11:30,42.9,916.9,768.8,1037.7
11:40,44.5,935.0,773.3,1026.9
11:50,42.9,919.3,766.2,1033.0
12,44.1,920.9,771.4,1050.5
12:10,43.9,912.1,768.3,1054.4
12:20,43.7,918.2,770.5,1067.3
12:30,43.9,925.6,766.2,1062.9
12:40,45.1,936.0,761.2,1074.4
12:50,45.3,922.1,773.6,1090.1
13,44.5,927.2,784.6,1080.2
13:10,45.0,923.8,777.1,1092.9
13:20,44.3,913.3,779.9,1095.8
13:30,42.7,912.7,767.0,1094.2
13:40,42.7,927.9,756.6,1080.3
13:50,43.5,929.5,768.4,1100.7
14,43.0,933.9,763.2,1086.8
14:10,42.9,932.8,757.9,1088.8
14:20,44.0,914.6,784.8,1100.1
14:30,42.6,917.9,773.5,1086.2
14:40,41.9,917.3,784.2,1082.4
14:50,41.9,922.7,778.4,1085.5
