00,39.8,860.2,762.4,966.5
00:10,40.3,859.0,762.3,945.8
00:20,39.9,844.5,768.1,950.6
00:30,39.5,836.2,741.5,945.1
00:40,39.0,826.7,757.5,923.8
00:50,38.7,835.2,737.3,919.6
01,38.5,825.1,744.4,898.5
01:10,38.4,821.4,739.7,907.7
01:20,37.9,822.1,723.8,887.3
01:30,37.5,810.8,727.7,888.6
01:40,37.9,817.1,724.7,884.6
01:50,37.4,811.7,716.0,875.6
02,37.5,804.6,727.2,864.5
02:10,36.9,796.9,713.5,868.3
02:20,36.7,795.5,710.2,858.3
02:30,36.4,794.5,711.3,859.1
02:40,36.4,793.7,698.4,849.4
02:50,35.8,790.2,713.4,834.0
03,35.5,786.4,700.6,825.1
03:10,36.0,787.4,705.9,831.9
03:20,35.9,794.2,727.3,815.4
03:30,36.1,791.3,711.6,818.3
03:40,35.4,789.5,707.0,823.2
03:50,36.0,772.9,713.4,830.0
04,35.2,775.2,711.1,826.4
04:10,35.4,776.3,704.5,821.9
04:20,35.5,791.4,691.9,819.2
04:30,35.4,766.6,700.0,826.1
04:40,35.5,784.1,701.8,819.0
04:50,35.7,764.3,726.9,822.6
05,35.3,780.2,715.0,814.7
05:10,35.9,780.4,713.9,824.0
05:20,35.4,782.5,711.1,817.8
05:30,34.9,781.0,716.9,820.5
05:40,34.5,791.7,713.3,827.9
05:50,34.7,778.4,717.6,821.7
06,35.6,796.4,711.5,836.4
06:10,35.3,797.5,719.9,828.5
06:20,34.8,799.9,731.1,837.4
06:30,35.3,790.6,727.3,844.8
06:40,35.5,808.4,740.5,853.9
06:50,35.7,808.0,740.7,867.9
07,35.6,818.5,743.7,894.0
07:10,36.1,826.8,762.4,901.4
07:20,36.2,840.8,768.2,925.7
07:30,36.2,852.7,775.8,952.1
07:40,36.6,857.0,796.3,981.7
07:50,37.5,873.6,799.2,1002.4
08,38.7,904.8,847.6,1054.7
08:10,40.1,946.8,890.5,1119.3
08:20,41.2,975.9,903.2,1145.5
08:30,42.0,994.5,937.4,1169.3
08:40,42.0,995.7,939.2,1186.9
08:50,43.5,1003.3,945.6,1221.4
09,43.8,1019.2,942.5,1240.0
09:10,45.2,1039.1,937.4,1258.9
09:20,44.1,1037.0,967.7,1260.1
09:30,44.2,1044.3,959.7,1262.9
09:40,45.0,1044.8,970.6,1269.5
09:50,45.5,1054.4,973.5,1289.9
10,45.6,1066.2,966.6,1304.1
10:10,43.5,1064.2,955.0,1311.1
10:20,43.4,1071.4,966.8,1319.2
10:30,43.1,1065.8,951.7,1308.8
10:40,44.6,1066.3,970.5,1322.8
10:50,44.9,1070.0,972.8,1327.1
11,45.0,1068.4,971.7,1335.5
11:10,45.6,1062.7,971.0,1356.6
11:20,44.4,1068.1,965.8,1359.0
