00,39.8,1037.5,885.1,999.4
00:10,39.0,1015.4,885.7,990.1
00:20,39.6,1035.4,879.1,989.6
00:30,38.6,1015.1,873.9,975.5
00:40,38.1,1011.0,872.4,969.4
00:50,37.8,1013.5,856.5,947.8
01,37.3,1000.4,850.8,948.0
01:10,37.5,996.5,846.0,950.3
01:20,37.0,981.7,847.0,929.5
01:30,36.7,986.9,853.7,911.8
01:40,36.3,978.4,840.9,910.6
01:50,36.1,972.3,832.6,910.9
02,35.7,969.6,831.4,899.3
02:10,35.3,952.9,835.6,886.2
02:20,35.7,961.6,828.6,890.3
02:30,35.5,942.2,809.2,886.5
02:40,35.4,940.3,822.9,883.6
02:50,34.9,944.6,819.6,865.2
03,34.6,945.7,815.5,865.7
03:10,34.6,937.2,820.4,861.4
03:20,34.7,934.4,810.3,862.2
03:30,34.4,932.8,820.1,845.4
03:40,34.1,914.2,804.7,850.2
03:50,34.9,926.6,805.7,854.0
04,34.9,926.0,809.6,849.7
04:10,34.6,912.1,808.5,847.1
04:20,34.5,918.3,804.8,835.9
04:30,34.3,909.2,810.9,831.4
04:40,34.3,903.6,805.3,837.1
04:50,34.2,906.4,805.5,834.4
05,35.0,901.1,796.7,835.7
05:10,34.7,900.6,807.9,825.6
05:20,34.6,903.6,811.9,826.9
05:30,34.4,904.7,814.4,834.4
05:40,34.3,893.8,804.1,835.3
05:50,33.7,898.3,796.9,838.2
06,34.2,904.9,794.9,838.0
06:10,34.4,908.9,798.4,855.1
06:20,33.5,894.7,811.6,862.6
06:30,33.5,888.6,798.6,870.8
06:40,33.8,897.3,796.5,883.8
06:50,33.4,885.9,810.4,883.2
07,33.9,900.1,819.6,900.6
07:10,34.7,913.3,841.8,908.5
07:20,34.8,916.5,822.4,930.5
07:30,34.3,924.8,842.3,931.9
07:40,35.4,933.4,848.4,975.1
07:50,35.5,938.1,877.3,999.6
08,36.3,983.4,911.5,1036.4
08:10,38.7,1037.5,943.0,1092.9
08:23,40.2,1064.6,989.6,1131.5
08:30,40.4,1071.5,991.5,1150.5
08:40,41.5,1082.6,995.9,1180.9
08:50,41.6,1102.1,1001.4,1187.7
09,42.2,1093.0,1013.0,1205.6
09:10,43.1,1113.2,1021.3,1233.1
09:20,43.4,1124.5,1020.6,1248.6
09:30,43.1,1118.3,1031.3,1241.2
09:40,44.6,1124.4,1032.7,1265.0
09:50,44.6,1138.9,1024.2,1261.9
10,45.0,1140.7,1042.3,1277.3
10:10,44.8,1142.6,1038.7,1283.7
10:20,45.7,1135.8,1047.4,1302.4
10:30,46.6,1149.3,1054.3,1322.1
10:40,46.6,1150.6,1055.6,1308.4
10:50,46.6,1150.4,1051.0,1320.9
11,46.3,1158.6,1063.7,1336.8
11:10,47.5,1168.9,1061.3,1351.9
11:20,48.1,1179.3,1065.6,1369.3
11:30,48.0,1170.7,1072.3,1361.6
11:40,49.0,1180.6,1069.3,1366.3
11:50,47.2,1173.6,1069.8,1365.8
12,47.7,1163.2,1051.5,1358.2
12:10,46.8,1133.4,1018.4,1346.8
12:20,47.5,1130.2,999.4,1334.9
12:30,47.2,1132.9,1009.9,1333.1
12:40,47.1,1142.1,1001.3,1338.2
12:50,47.7,1136.5,998.3,1346.8
13,48.4,1150.0,1016.7,1338.1
13:10,49.4,1181.1,1056.9,1380.7
13:20,49.4,1190.1,1064.1,1379.4
13:30,49.7,1191.9,1066.6,1383.8
13:40,49.9,1199.7,1070.9,1389.9
