,Date,Ta
0,2021-10-09 00:00,0.5735
1,2021-10-09 01:00,0.5735
2,2021-10-09 02:00,0.5735
3,2021-10-09 03:00,0.558
4,2021-10-09 04:00,0.558
5,2021-10-09 05:00,0.558
6,2021-10-09 06:00,0.5115
7,2021-10-09 07:00,0.5115
8,2021-10-09 08:00,0.5115
9,2021-10-09 09:00,0.496
10,2021-10-09 10:00,0.496
11,2021-10-09 11:00,0.496
12,2021-10-09 12:00,0.496
13,2021-10-09 13:00,0.496
14,2021-10-09 14:00,0.496
15,2021-10-09 15:00,0.496
16,2021-10-09 16:00,0.496
17,2021-10-09 17:00,0.496
18,2021-10-09 18:00,0.4805
19,2021-10-09 19:00,0.4805
20,2021-10-09 20:00,0.4805
21,2021-10-09 21:00,0.527
22,2021-10-09 22:00,0.527
23,2021-10-09 23:00,0.527
