,Date,Ta
0,2021-09-27 00:00,0.1426
1,2021-09-27 01:00,0.1426
2,2021-09-27 02:00,0.1426
3,2021-09-27 03:00,0.138
4,2021-09-27 04:00,0.138
5,2021-09-27 05:00,0.138
6,2021-09-27 06:00,0.138
7,2021-09-27 07:00,0.138
8,2021-09-27 08:00,0.138
9,2021-09-27 09:00,0.138
10,2021-09-27 10:00,0.138
11,2021-09-27 11:00,0.138
12,2021-09-27 12:00,0.1334
13,2021-09-27 13:00,0.1334
14,2021-09-27 14:00,0.1334
15,2021-09-27 15:00,0.1472
16,2021-09-27 16:00,0.1472
17,2021-09-27 17:00,0.1472
18,2021-09-27 18:00,0.1702
19,2021-09-27 19:00,0.1702
20,2021-09-27 20:00,0.1702
21,2021-09-27 21:00,0.161
22,2021-09-27 22:00,0.161
23,2021-09-27 23:00,0.161
