,Date,Ta
0,2021-10-15 00:00,0.6572
1,2021-10-15 01:00,0.6572
2,2021-10-15 02:00,0.6572
3,2021-10-15 03:00,0.6572
4,2021-10-15 04:00,0.6572
5,2021-10-15 05:00,0.6572
6,2021-10-15 06:00,0.636
7,2021-10-15 07:00,0.636
8,2021-10-15 08:00,0.636
9,2021-10-15 09:00,0.6148
10,2021-10-15 10:00,0.6148
11,2021-10-15 11:00,0.6148
12,2021-10-15 12:00,0.6148
13,2021-10-15 13:00,0.6148
14,2021-10-15 14:00,0.6148
15,2021-10-15 15:00,0.6996
16,2021-10-15 16:00,0.6996
17,2021-10-15 17:00,0.6996
18,2021-10-15 18:00,0.742
19,2021-10-15 19:00,0.742
20,2021-10-15 20:00,0.742
21,2021-10-15 21:00,0.6996
22,2021-10-15 22:00,0.6996
23,2021-10-15 23:00,0.6996
