,Date,Ta
0,2021-10-15 00:00,0.1457
1,2021-10-15 01:00,0.1457
2,2021-10-15 02:00,0.1457
3,2021-10-15 03:00,0.1316
4,2021-10-15 04:00,0.1316
5,2021-10-15 05:00,0.1316
6,2021-10-15 06:00,0.1316
7,2021-10-15 07:00,0.1316
8,2021-10-15 08:00,0.1316
9,2021-10-15 09:00,0.1222
10,2021-10-15 10:00,0.1222
11,2021-10-15 11:00,0.1222
12,2021-10-15 12:00,0.1222
13,2021-10-15 13:00,0.1222
14,2021-10-15 14:00,0.1222
15,2021-10-15 15:00,0.15510000000000002
16,2021-10-15 16:00,0.15510000000000002
17,2021-10-15 17:00,0.15510000000000002
18,2021-10-15 18:00,0.188
19,2021-10-15 19:00,0.188
20,2021-10-15 20:00,0.188
21,2021-10-15 21:00,0.16920000000000002
22,2021-10-15 22:00,0.16920000000000002
23,2021-10-15 23:00,0.16920000000000002
