,Date,Ta
0,2021-11-02 00:00,5.1374
1,2021-11-02 01:00,5.1374
2,2021-11-02 02:00,5.1374
3,2021-11-02 03:00,4.9863
4,2021-11-02 04:00,4.9863
5,2021-11-02 05:00,4.9863
6,2021-11-02 06:00,4.2308
7,2021-11-02 07:00,4.2308
8,2021-11-02 08:00,4.2308
9,2021-11-02 09:00,3.9286000000000003
10,2021-11-02 10:00,3.9286000000000003
11,2021-11-02 11:00,3.9286000000000003
12,2021-11-02 12:00,3.7775000000000003
13,2021-11-02 13:00,3.7775000000000003
14,2021-11-02 14:00,3.7775000000000003
15,2021-11-02 15:00,3.7775000000000003
16,2021-11-02 16:00,3.7775000000000003
17,2021-11-02 17:00,3.7775000000000003
18,2021-11-02 18:00,3.6264000000000003
19,2021-11-02 19:00,3.6264000000000003
20,2021-11-02 20:00,3.6264000000000003
21,2021-11-02 21:00,4.2308
22,2021-11-02 22:00,4.2308
23,2021-11-02 23:00,4.2308
