,Date,Ta
0,2021-10-06 00:00,5.0739
1,2021-10-06 01:00,5.0739
2,2021-10-06 02:00,5.0739
3,2021-10-06 03:00,5.0739
4,2021-10-06 04:00,5.0739
5,2021-10-06 05:00,5.0739
6,2021-10-06 06:00,4.4234
7,2021-10-06 07:00,4.4234
8,2021-10-06 08:00,4.4234
9,2021-10-06 09:00,4.1632
10,2021-10-06 10:00,4.1632
11,2021-10-06 11:00,4.1632
12,2021-10-06 12:00,4.1632
13,2021-10-06 13:00,4.1632
14,2021-10-06 14:00,4.1632
15,2021-10-06 15:00,4.0331
16,2021-10-06 16:00,4.0331
17,2021-10-06 17:00,4.0331
18,2021-10-06 18:00,3.9029999999999996
19,2021-10-06 19:00,3.9029999999999996
20,2021-10-06 20:00,3.9029999999999996
21,2021-10-06 21:00,4.4234
22,2021-10-06 22:00,4.4234
23,2021-10-06 23:00,4.4234
