,Date,Ta
0,2021-10-12 00:00,0.0504
1,2021-10-12 01:00,0.0504
2,2021-10-12 02:00,0.0504
3,2021-10-12 03:00,0.047599999999999996
4,2021-10-12 04:00,0.047599999999999996
5,2021-10-12 05:00,0.047599999999999996
6,2021-10-12 06:00,0.0448
7,2021-10-12 07:00,0.0448
8,2021-10-12 08:00,0.0448
9,2021-10-12 09:00,0.0448
10,2021-10-12 10:00,0.0448
11,2021-10-12 11:00,0.0448
12,2021-10-12 12:00,0.042
13,2021-10-12 13:00,0.042
14,2021-10-12 14:00,0.042
15,2021-10-12 15:00,0.0504
16,2021-10-12 16:00,0.0504
17,2021-10-12 17:00,0.0504
18,2021-10-12 18:00,0.0546
19,2021-10-12 19:00,0.0546
20,2021-10-12 20:00,0.0546
21,2021-10-12 21:00,0.056
22,2021-10-12 22:00,0.056
23,2021-10-12 23:00,0.056
