,Date,Ta
0,2021-10-12 00:00,4.9674000000000005
1,2021-10-12 01:00,4.9674000000000005
2,2021-10-12 02:00,4.9674000000000005
3,2021-10-12 03:00,4.529100000000001
4,2021-10-12 04:00,4.529100000000001
5,2021-10-12 05:00,4.529100000000001
6,2021-10-12 06:00,4.383
7,2021-10-12 07:00,4.383
8,2021-10-12 08:00,4.383
9,2021-10-12 09:00,4.383
10,2021-10-12 10:00,4.383
11,2021-10-12 11:00,4.383
12,2021-10-12 12:00,4.0908
13,2021-10-12 13:00,4.0908
14,2021-10-12 14:00,4.0908
15,2021-10-12 15:00,4.9674000000000005
16,2021-10-12 16:00,4.9674000000000005
17,2021-10-12 17:00,4.9674000000000005
18,2021-10-12 18:00,5.5518
19,2021-10-12 19:00,5.5518
20,2021-10-12 20:00,5.5518
21,2021-10-12 21:00,5.5518
22,2021-10-12 22:00,5.5518
23,2021-10-12 23:00,5.5518
