,Date,Ta
0,2021-10-19 00:00,0.196
1,2021-10-19 01:00,0.196
2,2021-10-19 02:00,0.196
3,2021-10-19 03:00,0.19039999999999999
4,2021-10-19 04:00,0.19039999999999999
5,2021-10-19 05:00,0.19039999999999999
6,2021-10-19 06:00,0.1568
7,2021-10-19 07:00,0.1568
8,2021-10-19 08:00,0.1568
9,2021-10-19 09:00,0.1512
10,2021-10-19 10:00,0.1512
11,2021-10-19 11:00,0.1512
12,2021-10-19 12:00,0.1512
13,2021-10-19 13:00,0.1512
14,2021-10-19 14:00,0.1512
15,2021-10-19 15:00,0.1456
16,2021-10-19 16:00,0.1456
17,2021-10-19 17:00,0.1456
18,2021-10-19 18:00,0.1456
19,2021-10-19 19:00,0.1456
20,2021-10-19 20:00,0.1456
21,2021-10-19 21:00,0.168
22,2021-10-19 22:00,0.168
23,2021-10-19 23:00,0.168
