,Date,Ta
0,2021-11-04 00:00,1.488
1,2021-11-04 01:00,1.488
2,2021-11-04 02:00,1.488
3,2021-11-04 03:00,1.488
4,2021-11-04 04:00,1.488
5,2021-11-04 05:00,1.488
6,2021-11-04 06:00,1.302
7,2021-11-04 07:00,1.302
8,2021-11-04 08:00,1.302
9,2021-11-04 09:00,1.2555
10,2021-11-04 10:00,1.2555
11,2021-11-04 11:00,1.2555
12,2021-11-04 12:00,1.209
13,2021-11-04 13:00,1.209
14,2021-11-04 14:00,1.209
15,2021-11-04 15:00,1.1625
16,2021-11-04 16:00,1.1625
17,2021-11-04 17:00,1.1625
18,2021-11-04 18:00,1.116
19,2021-11-04 19:00,1.116
20,2021-11-04 20:00,1.116
21,2021-11-04 21:00,1.302
22,2021-11-04 22:00,1.302
23,2021-11-04 23:00,1.302
