,Date,Ta
0,2021-10-04 00:00,4.2932999999999995
1,2021-10-04 01:00,4.2932999999999995
2,2021-10-04 02:00,4.2932999999999995
3,2021-10-04 03:00,4.1632
4,2021-10-04 04:00,4.1632
5,2021-10-04 05:00,4.1632
6,2021-10-04 06:00,3.7729
7,2021-10-04 07:00,3.7729
8,2021-10-04 08:00,3.7729
9,2021-10-04 09:00,3.6428
10,2021-10-04 10:00,3.6428
11,2021-10-04 11:00,3.6428
12,2021-10-04 12:00,3.7729
13,2021-10-04 13:00,3.7729
14,2021-10-04 14:00,3.7729
15,2021-10-04 15:00,3.5126999999999997
16,2021-10-04 16:00,3.5126999999999997
17,2021-10-04 17:00,3.5126999999999997
18,2021-10-04 18:00,3.3826
19,2021-10-04 19:00,3.3826
20,2021-10-04 20:00,3.3826
21,2021-10-04 21:00,3.6428
22,2021-10-04 22:00,3.6428
23,2021-10-04 23:00,3.6428
