29917.674
29942.203
29873.535
29889.88
29833.73
29755.473
29717.713
29554.443
29556.111
29383.76
29212.867
28931.691
28807.51
28616.34
28518.326
28415.66
28368.97
28248.18
28085.799
28094.8
28127.424
27951.484
27911.621
27866.533
27684.455
27672.781
27666.852
27570.58
27302.645
27289.555
27223.209
27200.215
27003.148
27062.861
27094.314
27078.16
27053.303
26965.584
26940.836
26896.941
27042.6
26939.643
26840.006
26809.781
26923.676
26851.049
26889.348
26906.334
26784.432
26741.41
26843.305
26778.79
26722.426
26782.729
26840.146
26913.84
27181.166
27406.451
27628.215
27781.248
27908.125
28414.66
28617.707
28685.7
28976.545
28979.684
29247.033
29274.041
29301.375
29449.688
29479.2
29716.371
29759.672
29832.78
29850.002
30029.361
30118.47
30122.764
30335.203
30369.174
30275.875
30346.852
30292.822
30185.754
30229.041
30356.768
30308.348
30302.28
30205.191
30306.229
30372.65
30378.508
30433.02
30591.656
30617.031
30641.896
30538.174
30656.36
30714.672
30650.654
30728.156
30764.395
30712.371
30644.79
30747.488
30746.395
30689.58
30928.055
30591.357
30792.496
30858.719
30800.807
30696.629
30804.799
30727.637
30753.46
30677.324
30623.44
30739.936
30536.676
30568.324
30486.021
30593.816
30511.08
30445.13
30459.893
30574.023
30539.96
30536.443
30533.502
30412.066
30396.982
30399.594
30350.9
30099.498
30032.496
29911.781
29837.848
29665.805
29603.29
29594.846
29488.885
29481.852
29438.236
