,date,load,bodyComfort,lastWeek
89,2021-09-18 14:50:00,33002.0,30.201,36050.0
90,2021-09-18 15:00:00,32957.0,35.0411,36073.0
91,2021-09-18 15:10:00,32839.0,35.0411,35662.0
92,2021-09-18 15:20:00,32908.0,35.0411,35919.0
93,2021-09-18 15:30:00,32762.0,35.0411,35812.0
94,2021-09-18 15:40:00,32408.0,35.0411,35558.0
95,2021-09-18 15:50:00,32490.0,35.0411,35650.0
96,2021-09-18 16:00:00,32460.0,35.0411,35450.0
97,2021-09-18 16:10:00,32314.0,35.0411,35509.0
98,2021-09-18 16:20:00,32283.0,35.0411,35543.0
99,2021-09-18 16:30:00,32059.0,35.0411,35122.0
100,2021-09-18 16:40:00,31881.0,35.0411,35110.0
101,2021-09-18 16:50:00,31912.0,35.0411,34810.0
102,2021-09-18 17:00:00,31706.0,35.0411,34487.0
103,2021-09-18 17:10:00,31454.0,35.0411,34052.0
104,2021-09-18 17:20:00,31354.0,35.0411,33791.0
105,2021-09-18 17:30:00,31312.0,35.0411,33739.0
106,2021-09-18 17:40:00,31564.0,35.0411,33587.0
107,2021-09-18 17:50:00,31427.0,35.0411,33912.0
108,2021-09-18 18:00:00,31838.0,37.328199999999995,33799.0
109,2021-09-18 18:10:00,31890.0,37.328199999999995,33825.0
110,2021-09-18 18:20:00,32188.0,37.328199999999995,34181.0
111,2021-09-18 18:30:00,32152.0,37.328199999999995,34113.0
112,2021-09-18 18:40:00,32200.0,37.328199999999995,34402.0
113,2021-09-18 18:50:00,32261.0,37.328199999999995,34190.0
114,2021-09-18 19:00:00,32156.0,37.328199999999995,34026.0
115,2021-09-18 19:10:00,32224.0,37.328199999999995,33985.0
116,2021-09-18 19:20:00,32196.0,37.328199999999995,34129.0
117,2021-09-18 19:30:00,32139.0,37.328199999999995,34105.0
118,2021-09-18 19:40:00,31841.0,37.328199999999995,33965.0
119,2021-09-18 19:50:00,31891.0,37.328199999999995,34022.0
120,2021-09-18 20:00:00,32005.0,37.328199999999995,33628.0
121,2021-09-18 20:10:00,31730.0,37.328199999999995,33653.0
122,2021-09-18 20:20:00,31712.0,37.328199999999995,33526.0
123,2021-09-18 20:30:00,31696.0,37.328199999999995,33545.0
124,2021-09-18 20:40:00,31860.0,37.328199999999995,33619.0
125,2021-09-18 20:50:00,31744.0,37.328199999999995,33431.0
126,2021-09-18 21:00:00,31703.0,36.3919,33540.0
127,2021-09-18 21:10:00,31516.0,36.3919,33040.0
128,2021-09-18 21:20:00,31463.0,36.3919,33217.0
129,2021-09-18 21:30:00,31178.0,36.3919,32780.0
130,2021-09-18 21:40:00,31272.0,36.3919,32855.0
131,2021-09-18 21:50:00,31185.0,36.3919,32687.0
132,2021-09-18 22:00:00,31041.0,36.3919,32349.0
133,2021-09-18 22:10:00,30860.0,36.3919,32360.0
