,Date,Ta
0,2021-10-07 00:00,0.39680000000000004
1,2021-10-07 01:00,0.39680000000000004
2,2021-10-07 02:00,0.39680000000000004
3,2021-10-07 03:00,0.37120000000000003
4,2021-10-07 04:00,0.37120000000000003
5,2021-10-07 05:00,0.37120000000000003
6,2021-10-07 06:00,0.3584
7,2021-10-07 07:00,0.3584
8,2021-10-07 08:00,0.3584
9,2021-10-07 09:00,0.3584
10,2021-10-07 10:00,0.3584
11,2021-10-07 11:00,0.3584
12,2021-10-07 12:00,0.3584
13,2021-10-07 13:00,0.3584
14,2021-10-07 14:00,0.3584
15,2021-10-07 15:00,0.39680000000000004
16,2021-10-07 16:00,0.39680000000000004
17,2021-10-07 17:00,0.39680000000000004
18,2021-10-07 18:00,0.4224
19,2021-10-07 19:00,0.4224
20,2021-10-07 20:00,0.4224
21,2021-10-07 21:00,0.4224
22,2021-10-07 22:00,0.4224
23,2021-10-07 23:00,0.4224
