,Date,Ta
0,2021-09-29 00:00,3.4208
1,2021-09-29 01:00,3.4208
2,2021-09-29 02:00,3.4208
3,2021-09-29 03:00,3.207
4,2021-09-29 04:00,3.207
5,2021-09-29 05:00,3.207
6,2021-09-29 06:00,3.207
7,2021-09-29 07:00,3.207
8,2021-09-29 08:00,3.207
9,2021-09-29 09:00,3.1001
10,2021-09-29 10:00,3.1001
11,2021-09-29 11:00,3.1001
12,2021-09-29 12:00,2.9932
13,2021-09-29 13:00,2.9932
14,2021-09-29 14:00,2.9932
15,2021-09-29 15:00,3.4208
16,2021-09-29 16:00,3.4208
17,2021-09-29 17:00,3.4208
18,2021-09-29 18:00,3.8484
19,2021-09-29 19:00,3.8484
20,2021-09-29 20:00,3.8484
21,2021-09-29 21:00,3.7415
22,2021-09-29 22:00,3.7415
23,2021-09-29 23:00,3.7415
