,Date,Ta
0,2021-09-26 00:00,1.3344
1,2021-09-26 01:00,1.3344
2,2021-09-26 02:00,1.3344
3,2021-09-26 03:00,1.3344
4,2021-09-26 04:00,1.3344
5,2021-09-26 05:00,1.3344
6,2021-09-26 06:00,1.3344
7,2021-09-26 07:00,1.3344
8,2021-09-26 08:00,1.3344
9,2021-09-26 09:00,1.3344
10,2021-09-26 10:00,1.3344
11,2021-09-26 11:00,1.3344
12,2021-09-26 12:00,1.2927
13,2021-09-26 13:00,1.2927
14,2021-09-26 14:00,1.2927
15,2021-09-26 15:00,1.4595
16,2021-09-26 16:00,1.4595
17,2021-09-26 17:00,1.4595
18,2021-09-26 18:00,1.5429
19,2021-09-26 19:00,1.5429
20,2021-09-26 20:00,1.5429
21,2021-09-26 21:00,1.5012
22,2021-09-26 22:00,1.5012
23,2021-09-26 23:00,1.5012
