,Date,Ta
0,2021-11-07 00:00,4.6585
1,2021-11-07 01:00,4.6585
2,2021-11-07 02:00,4.6585
3,2021-11-07 03:00,4.6585
4,2021-11-07 04:00,4.6585
5,2021-11-07 05:00,4.6585
6,2021-11-07 06:00,4.2592
7,2021-11-07 07:00,4.2592
8,2021-11-07 08:00,4.2592
9,2021-11-07 09:00,3.993
10,2021-11-07 10:00,3.993
11,2021-11-07 11:00,3.993
12,2021-11-07 12:00,3.8598999999999997
13,2021-11-07 13:00,3.8598999999999997
14,2021-11-07 14:00,3.8598999999999997
15,2021-11-07 15:00,3.7268
16,2021-11-07 16:00,3.7268
17,2021-11-07 17:00,3.7268
18,2021-11-07 18:00,3.4606
19,2021-11-07 19:00,3.4606
20,2021-11-07 20:00,3.4606
21,2021-11-07 21:00,3.7268
22,2021-11-07 22:00,3.7268
23,2021-11-07 23:00,3.7268
