,Date,Ta
0,2021-11-07 00:00,0.1769
1,2021-11-07 01:00,0.1769
2,2021-11-07 02:00,0.1769
3,2021-11-07 03:00,0.1708
4,2021-11-07 04:00,0.1708
5,2021-11-07 05:00,0.1708
6,2021-11-07 06:00,0.1525
7,2021-11-07 07:00,0.1525
8,2021-11-07 08:00,0.1525
9,2021-11-07 09:00,0.1403
10,2021-11-07 10:00,0.1403
11,2021-11-07 11:00,0.1403
12,2021-11-07 12:00,0.1403
13,2021-11-07 13:00,0.1403
14,2021-11-07 14:00,0.1403
15,2021-11-07 15:00,0.1403
16,2021-11-07 16:00,0.1403
17,2021-11-07 17:00,0.1403
18,2021-11-07 18:00,0.1159
19,2021-11-07 19:00,0.1159
20,2021-11-07 20:00,0.1159
21,2021-11-07 21:00,0.10980000000000001
22,2021-11-07 22:00,0.10980000000000001
23,2021-11-07 23:00,0.10980000000000001
