,Date,Ta
0,2021-11-20 00:00,0.0392
1,2021-11-20 01:00,0.0392
2,2021-11-20 02:00,0.0392
3,2021-11-20 03:00,0.0378
4,2021-11-20 04:00,0.0378
5,2021-11-20 05:00,0.0378
6,2021-11-20 06:00,0.0336
7,2021-11-20 07:00,0.0336
8,2021-11-20 08:00,0.0336
9,2021-11-20 09:00,0.0322
10,2021-11-20 10:00,0.0322
11,2021-11-20 11:00,0.0322
12,2021-11-20 12:00,0.0322
13,2021-11-20 13:00,0.0322
14,2021-11-20 14:00,0.0322
15,2021-11-20 15:00,0.0308
16,2021-11-20 16:00,0.0308
17,2021-11-20 17:00,0.0308
18,2021-11-20 18:00,0.0294
19,2021-11-20 19:00,0.0294
20,2021-11-20 20:00,0.0294
21,2021-11-20 21:00,0.0392
22,2021-11-20 22:00,0.0392
23,2021-11-20 23:00,0.0392
