,Date,Ta
0,2021-10-21 00:00,3.1072
1,2021-10-21 01:00,3.1072
2,2021-10-21 02:00,3.1072
3,2021-10-21 03:00,2.9130000000000003
4,2021-10-21 04:00,2.9130000000000003
5,2021-10-21 05:00,2.9130000000000003
6,2021-10-21 06:00,2.6217
7,2021-10-21 07:00,2.6217
8,2021-10-21 08:00,2.6217
9,2021-10-21 09:00,2.4275
10,2021-10-21 10:00,2.4275
11,2021-10-21 11:00,2.4275
12,2021-10-21 12:00,2.4275
13,2021-10-21 13:00,2.4275
14,2021-10-21 14:00,2.4275
15,2021-10-21 15:00,2.3304
16,2021-10-21 16:00,2.3304
17,2021-10-21 17:00,2.3304
18,2021-10-21 18:00,2.1362
19,2021-10-21 19:00,2.1362
20,2021-10-21 20:00,2.1362
21,2021-10-21 21:00,2.4275
22,2021-10-21 22:00,2.4275
23,2021-10-21 23:00,2.4275
