,Date,Ta
0,2021-10-21 00:00,2.136
1,2021-10-21 01:00,2.136
2,2021-10-21 02:00,2.136
3,2021-10-21 03:00,2.0648
4,2021-10-21 04:00,2.0648
5,2021-10-21 05:00,2.0648
6,2021-10-21 06:00,1.8512
7,2021-10-21 07:00,1.8512
8,2021-10-21 08:00,1.8512
9,2021-10-21 09:00,1.6376
10,2021-10-21 10:00,1.6376
11,2021-10-21 11:00,1.6376
12,2021-10-21 12:00,1.5664
13,2021-10-21 13:00,1.5664
14,2021-10-21 14:00,1.5664
15,2021-10-21 15:00,1.5664
16,2021-10-21 16:00,1.5664
17,2021-10-21 17:00,1.5664
18,2021-10-21 18:00,1.4952
19,2021-10-21 19:00,1.4952
20,2021-10-21 20:00,1.4952
21,2021-10-21 21:00,1.7088
22,2021-10-21 22:00,1.7088
23,2021-10-21 23:00,1.7088
