,Date,Ta
0,2021-10-18 00:00,1.78
1,2021-10-18 01:00,1.78
2,2021-10-18 02:00,1.78
3,2021-10-18 03:00,1.8512
4,2021-10-18 04:00,1.8512
5,2021-10-18 05:00,1.8512
6,2021-10-18 06:00,1.7088
7,2021-10-18 07:00,1.7088
8,2021-10-18 08:00,1.7088
9,2021-10-18 09:00,1.7088
10,2021-10-18 10:00,1.7088
11,2021-10-18 11:00,1.7088
12,2021-10-18 12:00,1.7088
13,2021-10-18 13:00,1.7088
14,2021-10-18 14:00,1.7088
15,2021-10-18 15:00,1.78
16,2021-10-18 16:00,1.78
17,2021-10-18 17:00,1.78
18,2021-10-18 18:00,1.7088
19,2021-10-18 19:00,1.7088
20,2021-10-18 20:00,1.7088
21,2021-10-18 21:00,1.9223999999999999
22,2021-10-18 22:00,1.9223999999999999
23,2021-10-18 23:00,1.9223999999999999
