,Date,Ta
0,2021-10-18 00:00,3.4956
1,2021-10-18 01:00,3.4956
2,2021-10-18 02:00,3.4956
3,2021-10-18 03:00,3.3014
4,2021-10-18 04:00,3.3014
5,2021-10-18 05:00,3.3014
6,2021-10-18 06:00,2.9130000000000003
7,2021-10-18 07:00,2.9130000000000003
8,2021-10-18 08:00,2.9130000000000003
9,2021-10-18 09:00,2.7188000000000003
10,2021-10-18 10:00,2.7188000000000003
11,2021-10-18 11:00,2.7188000000000003
12,2021-10-18 12:00,2.7188000000000003
13,2021-10-18 13:00,2.7188000000000003
14,2021-10-18 14:00,2.7188000000000003
15,2021-10-18 15:00,2.6217
16,2021-10-18 16:00,2.6217
17,2021-10-18 17:00,2.6217
18,2021-10-18 18:00,2.6217
19,2021-10-18 19:00,2.6217
20,2021-10-18 20:00,2.6217
21,2021-10-18 21:00,3.1072
22,2021-10-18 22:00,3.1072
23,2021-10-18 23:00,3.1072
