,Date,Ta
0,2021-10-25 00:00,0.2482
1,2021-10-25 01:00,0.2482
2,2021-10-25 02:00,0.2482
3,2021-10-25 03:00,0.2409
4,2021-10-25 04:00,0.2409
5,2021-10-25 05:00,0.2409
6,2021-10-25 06:00,0.2117
7,2021-10-25 07:00,0.2117
8,2021-10-25 08:00,0.2117
9,2021-10-25 09:00,0.1971
10,2021-10-25 10:00,0.1971
11,2021-10-25 11:00,0.1971
12,2021-10-25 12:00,0.1971
13,2021-10-25 13:00,0.1971
14,2021-10-25 14:00,0.1971
15,2021-10-25 15:00,0.1898
16,2021-10-25 16:00,0.1898
17,2021-10-25 17:00,0.1898
18,2021-10-25 18:00,0.1898
19,2021-10-25 19:00,0.1898
20,2021-10-25 20:00,0.1898
21,2021-10-25 21:00,0.2263
22,2021-10-25 22:00,0.2263
23,2021-10-25 23:00,0.2263
