,Date,Ta
0,2021-10-25 00:00,0.264
1,2021-10-25 01:00,0.264
2,2021-10-25 02:00,0.264
3,2021-10-25 03:00,0.253
4,2021-10-25 04:00,0.253
5,2021-10-25 05:00,0.253
6,2021-10-25 06:00,0.242
7,2021-10-25 07:00,0.242
8,2021-10-25 08:00,0.242
9,2021-10-25 09:00,0.23099999999999998
10,2021-10-25 10:00,0.23099999999999998
11,2021-10-25 11:00,0.23099999999999998
12,2021-10-25 12:00,0.21999999999999997
13,2021-10-25 13:00,0.21999999999999997
14,2021-10-25 14:00,0.21999999999999997
15,2021-10-25 15:00,0.23099999999999998
16,2021-10-25 16:00,0.23099999999999998
17,2021-10-25 17:00,0.23099999999999998
18,2021-10-25 18:00,0.23099999999999998
19,2021-10-25 19:00,0.23099999999999998
20,2021-10-25 20:00,0.23099999999999998
21,2021-10-25 21:00,0.27499999999999997
22,2021-10-25 22:00,0.27499999999999997
23,2021-10-25 23:00,0.27499999999999997
