,Date,Ta
0,2021-10-24 00:00,3.38
1,2021-10-24 01:00,3.38
2,2021-10-24 02:00,3.38
3,2021-10-24 03:00,3.12
4,2021-10-24 04:00,3.12
5,2021-10-24 05:00,3.12
6,2021-10-24 06:00,3.12
7,2021-10-24 07:00,3.12
8,2021-10-24 08:00,3.12
9,2021-10-24 09:00,3.12
10,2021-10-24 10:00,3.12
11,2021-10-24 11:00,3.12
12,2021-10-24 12:00,2.99
13,2021-10-24 13:00,2.99
14,2021-10-24 14:00,2.99
15,2021-10-24 15:00,3.5100000000000002
16,2021-10-24 16:00,3.5100000000000002
17,2021-10-24 17:00,3.5100000000000002
18,2021-10-24 18:00,3.9000000000000004
19,2021-10-24 19:00,3.9000000000000004
20,2021-10-24 20:00,3.9000000000000004
21,2021-10-24 21:00,3.5100000000000002
22,2021-10-24 22:00,3.5100000000000002
23,2021-10-24 23:00,3.5100000000000002
