00:00,286.3,640.0,105.4,269.0,816.9,0.0,27.7,0.6,93.3,50.5,0.0,47.7,0.0,0.0
00:10,285.9,640.0,111.4,269.1,826.9,0.0,27.4,0.6,85.8,50.8,0.0,47.8,0.0,0.0
00:20,285.9,640.9,113.2,271.4,805.6,0.0,27.6,0.6,82.7,50.7,0.0,30.1,-0.5,0.0
00:30,286.4,641.4,109.3,273.4,821.4,0.0,27.6,0.6,79.9,50.2,0.0,30.1,-24.3,0.0
00:40,285.6,639.4,120.7,272.0,820.6,0.0,27.5,0.6,83.5,49.5,0.0,13.9,-24.5,0.0
00:50,286.0,640.0,122.9,272.1,825.9,0.0,27.6,0.6,79.8,48.5,0.0,0.0,-24.5,0.0
01:00,286.3,643.5,122.4,273.1,825.8,0.0,27.4,0.6,83.3,47.9,0.0,0.0,-50.6,0.0
01:10,286.5,644.6,106.0,276.2,825.7,0.0,27.6,0.6,83.6,46.2,0.0,0.0,-50.7,0.0
01:20,286.0,638.9,119.3,274.7,828.6,0.0,27.6,0.6,80.6,45.7,0.0,0.0,-50.8,0.0
01:30,285.8,644.5,118.2,275.7,806.9,0.0,27.4,0.6,75.2,45.2,0.0,0.0,-50.8,0.0
01:40,285.8,642.8,109.4,276.4,794.7,0.0,27.7,0.6,81.5,43.6,0.0,0.0,-51.0,0.0
01:50,286.0,642.0,109.3,276.1,815.4,0.0,27.5,0.6,78.8,42.8,0.0,0.0,-77.2,0.0
02:00,286.0,639.9,123.2,276.2,802.2,0.0,27.5,0.6,82.1,42.1,0.0,0.0,-76.9,0.0
02:10,285.9,640.9,119.5,276.0,809.7,0.0,27.8,0.6,86.8,42.0,0.0,0.0,-76.5,0.0
02:20,286.1,642.4,109.1,275.8,797.4,0.0,27.4,0.6,79.9,41.3,0.0,0.0,-76.9,0.0
02:30,285.7,644.0,115.5,276.2,780.7,0.0,27.6,0.6,79.8,42.5,0.0,0.0,-76.6,0.0
02:40,285.4,638.9,124.2,276.6,806.0,0.0,27.4,0.5,82.9,42.5,0.0,0.0,-102.6,0.0
02:50,285.8,641.3,113.1,277.1,818.3,0.0,27.3,0.6,81.3,41.2,0.0,0.0,-102.6,0.0
03:00,286.5,642.4,100.5,276.4,806.6,0.0,27.6,0.6,88.6,42.8,0.0,0.0,-102.7,0.0
03:10,285.9,645.1,111.4,276.3,804.6,0.0,27.4,0.6,79.1,41.8,0.0,0.0,-102.3,0.0
03:20,286.3,639.3,116.8,276.9,783.7,0.0,27.8,0.5,74.8,42.9,0.0,0.0,-102.6,0.0
03:30,286.0,643.0,124.6,275.8,786.6,0.0,27.5,0.6,84.2,41.8,0.0,0.0,-102.9,0.0
03:40,286.0,640.7,118.7,276.2,816.4,0.0,27.4,0.5,89.6,41.9,0.0,0.0,-129.8,0.0
03:50,286.0,637.4,123.1,275.3,801.9,0.0,27.4,0.5,80.9,41.1,0.0,0.0,-128.5,0.0
04:00,285.5,639.8,117.4,269.0,805.3,0.0,27.8,0.5,91.7,42.5,0.0,0.0,-128.9,0.0
04:10,286.3,640.9,115.7,265.8,818.9,0.0,27.3,0.6,87.7,41.3,0.0,0.0,-128.2,0.0
04:20,286.3,641.5,113.9,267.6,820.1,0.0,27.3,0.5,89.9,42.9,0.0,0.0,-127.4,0.0
04:30,286.0,639.4,116.8,267.0,827.1,0.0,27.6,0.6,85.9,44.3,0.0,1.8,-129.1,0.0
04:40,286.0,641.6,117.1,266.8,834.8,0.0,27.5,0.6,86.0,45.5,0.0,0.0,-151.9,0.0
04:50,286.1,642.6,114.1,266.7,844.8,0.0,27.4,0.6,87.4,47.3,0.0,0.0,-151.1,0.0
05:00,285.7,640.7,118.9,265.8,846.5,0.0,27.5,0.6,88.5,47.6,0.0,0.0,-151.5,0.0
05:10,285.8,641.1,114.9,267.8,842.6,0.0,27.6,0.6,89.0,49.7,0.0,0.0,-150.6,0.0
05:20,286.1,640.9,123.2,267.3,855.9,0.0,27.4,0.6,81.0,49.4,0.0,0.0,-150.8,0.0
05:30,286.3,642.4,116.9,268.6,843.9,0.0,27.3,0.6,88.8,50.3,0.0,0.0,-150.9,0.0
05:40,286.1,641.2,116.6,267.8,868.0,0.8,27.6,0.6,89.1,50.6,0.1,0.0,-150.2,0.0
05:50,286.0,642.7,122.5,272.6,861.1,0.7,27.5,0.6,88.2,49.9,0.1,0.0,-150.9,0.0
06:00,286.2,639.0,114.9,278.4,861.6,1.6,27.6,0.6,92.6,49.4,0.1,0.0,-150.4,0.0
06:10,286.0,648.6,116.1,280.9,858.9,8.2,27.4,0.6,91.2,50.0,0.7,0.0,-149.7,0.0
06:20,286.3,658.1,111.9,282.2,868.4,8.0,27.6,0.6,89.6,48.2,4.6,0.0,-148.9,0.0
06:30,285.9,666.4,112.0,283.3,882.5,8.0,27.6,0.6,90.4,45.1,9.0,0.0,-148.8,0.0
06:40,286.1,666.7,116.8,283.5,890.9,13.4,27.6,0.6,87.8,41.8,15.2,0.0,-148.8,0.0
06:50,285.8,662.9,115.8,284.2,896.0,12.9,27.8,0.6,89.8,39.0,22.7,0.0,-148.7,0.0
07:00,285.7,663.5,122.1,284.0,912.0,13.3,27.6,0.6,90.5,37.4,32.4,0.0,-148.2,0.0
07:10,286.8,673.3,121.4,285.0,918.1,20.9,29.0,0.6,87.9,38.2,43.4,0.0,-149.0,0.0
07:20,285.8,691.1,132.3,284.8,901.4,32.3,30.0,0.6,87.9,37.2,54.0,0.0,-149.1,0.0
07:30,286.5,698.6,128.0,285.2,890.0,55.3,30.9,0.6,85.2,39.2,62.7,0.0,-147.7,0.0
07:40,286.2,690.5,123.0,285.0,889.9,90.4,31.7,0.7,86.5,40.9,72.3,0.0,-143.1,0.0
07:50,285.9,679.3,124.7,285.0,919.0,117.4,32.8,0.7,85.7,42.0,81.9,0.0,-118.3,0.0
08:00,286.3,667.1,101.6,285.1,916.2,150.5,34.1,0.7,87.0,41.0,93.2,0.0,-25.9,0.0
08:10,286.4,671.8,126.9,285.9,911.5,200.3,34.8,0.7,85.9,40.8,106.6,29.3,-25.4,0.0
08:20,285.9,671.9,124.7,286.5,920.2,217.0,38.9,0.7,90.8,40.1,120.3,28.3,-25.3,0.0
08:30,285.9,666.4,125.8,287.1,935.0,220.6,41.4,0.7,92.8,37.8,134.3,33.0,0.0,0.0
08:40,285.8,675.7,107.0,285.7,934.1,230.8,42.9,0.7,90.4,38.6,151.2,42.0,0.0,0.0
08:50,286.2,670.7,122.3,287.5,922.2,265.8,42.9,0.7,88.7,38.6,170.4,42.2,0.0,0.0
09:00,285.4,675.2,112.7,286.4,886.0,297.9,42.4,0.7,88.2,40.1,185.4,41.0,0.0,0.0
09:10,285.9,668.9,138.0,286.4,867.5,317.8,40.5,0.7,70.9,42.4,195.2,45.4,0.0,0.0
09:20,286.2,672.1,121.5,286.1,863.7,337.3,37.5,0.7,71.4,43.0,214.7,43.4,0.0,0.0
09:30,285.6,671.3,121.8,285.8,871.1,331.9,34.2,0.7,92.6,44.4,224.4,35.9,0.0,0.0
09:40,285.3,670.6,133.5,287.5,879.8,339.9,29.9,0.7,75.8,45.0,233.3,28.6,0.0,0.0
09:50,286.1,673.0,140.6,287.0,890.5,334.3,27.7,0.7,76.0,46.4,244.5,26.7,0.0,0.0
10:00,286.1,673.8,117.2,287.1,873.8,334.1,27.4,0.7,82.0,44.3,258.2,29.2,0.0,0.0
10:10,286.2,674.5,126.4,286.0,881.0,337.1,27.8,0.7,80.8,44.4,266.9,30.1,0.0,0.0
10:20,285.9,673.5,120.8,286.6,884.0,336.8,27.8,0.7,77.1,42.2,285.0,30.6,0.0,0.0
10:30,286.3,670.4,119.1,286.5,886.9,337.7,27.8,0.7,78.2,41.6,304.9,28.2,0.0,0.0
10:40,285.5,675.0,121.1,286.2,883.7,339.0,28.1,0.7,82.8,40.7,318.0,28.6,0.0,0.0
10:50,286.1,671.4,127.7,286.4,882.6,338.5,27.6,0.7,78.4,42.1,323.5,30.9,0.0,0.0
11:00,285.9,673.5,115.3,286.5,885.3,340.9,28.2,0.7,82.9,41.6,337.2,30.8,0.0,0.0
11:10,285.8,673.5,116.4,286.5,893.2,343.9,27.8,12.3,77.9,42.3,344.0,33.5,0.0,0.0
11:20,286.6,670.2,114.8,286.7,893.8,346.3,28.0,12.3,78.1,43.2,345.2,37.0,0.0,0.0
11:30,285.6,666.3,117.8,286.5,878.3,345.7,28.0,12.3,75.0,42.5,354.4,31.8,0.0,0.0
11:40,286.3,672.2,110.2,287.4,872.3,353.5,28.0,12.3,76.0,43.5,366.6,29.7,0.0,0.0
11:50,286.3,675.7,108.5,287.0,842.7,368.4,28.0,12.3,81.0,44.1,362.0,14.5,-0.5,0.0
12:00,286.2,669.9,123.3,287.1,847.1,362.7,27.8,12.3,73.1,43.1,365.7,0.0,-47.2,0.0
12:10,285.9,673.8,137.9,286.2,834.6,333.7,27.7,12.3,70.6,42.6,360.3,0.0,-72.5,0.0
12:20,285.3,672.4,119.5,286.4,815.8,334.4,27.7,12.3,74.7,41.2,364.3,0.0,-72.7,0.0
12:30,285.5,672.1,126.7,286.5,807.0,334.3,27.7,12.3,71.1,40.5,362.0,0.0,-72.8,0.0
12:40,285.9,672.8,121.4,286.4,808.7,334.5,27.9,12.3,77.1,41.0,360.0,0.0,-72.8,0.0
12:50,285.8,671.8,123.6,285.6,818.7,334.2,27.8,12.3,74.8,42.1,359.8,0.0,-72.2,0.0
13:00,286.1,671.8,114.7,285.5,815.5,338.9,27.6,12.3,77.2,43.4,358.8,0.0,-25.4,0.0
13:10,286.0,671.9,115.9,286.9,855.4,382.0,27.7,12.3,77.4,43.1,354.7,21.3,-13.9,0.0
13:20,286.0,675.7,121.5,287.2,846.1,382.6,27.9,12.3,80.2,43.9,346.0,25.7,0.0,0.0
13:30,285.9,673.7,124.3,287.0,843.3,387.0,27.9,12.3,77.9,43.5,332.2,43.9,0.0,0.0
13:40,286.2,672.6,117.4,286.9,862.2,396.3,27.8,12.3,78.0,46.9,327.0,52.9,0.0,0.0
13:50,286.3,671.5,125.4,286.9,855.2,419.1,27.8,12.3,78.4,44.9,320.3,44.3,0.0,0.0
14:00,285.9,671.7,131.7,286.2,869.5,422.4,27.8,12.3,78.6,46.1,304.9,48.5,0.0,0.0
14:10,286.0,672.9,121.2,286.2,879.3,425.7,27.7,12.3,80.0,48.0,293.5,44.6,0.0,0.0
14:20,285.7,672.9,127.8,286.4,864.4,446.6,27.8,12.3,85.4,46.9,278.3,42.0,0.0,0.0
14:30,285.8,673.2,131.5,287.1,861.3,454.9,27.8,12.3,85.2,47.2,268.7,44.3,0.0,0.0
14:40,285.9,675.5,107.9,286.1,865.4,459.1,27.8,12.3,88.9,47.5,259.1,58.0,0.0,0.0
14:50,285.9,674.7,123.4,287.1,870.6,461.6,27.8,12.3,87.2,49.5,246.9,42.2,0.0,0.0
15:00,285.7,671.3,124.6,286.4,874.9,473.8,27.6,12.3,89.1,49.1,230.1,42.2,0.0,0.0
15:10,285.9,674.7,114.6,286.9,868.4,476.2,27.8,12.3,94.6,51.1,213.6,55.0,0.0,0.0
15:20,286.0,674.2,111.4,286.9,870.5,476.4,27.8,12.3,94.8,51.2,197.0,70.4,0.0,0.0
15:30,285.9,672.0,120.7,286.3,873.5,479.1,29.0,12.3,110.0,52.3,178.1,60.5,0.0,0.0
15:40,286.1,671.5,131.0,286.2,876.8,492.9,31.7,12.3,114.6,51.4,162.9,59.1,0.0,0.0
15:50,286.2,673.8,126.4,286.8,875.4,493.6,32.9,12.3,128.7,50.6,144.7,61.8,0.0,0.0
16:00,285.9,673.6,117.5,286.4,884.5,494.1,34.1,12.3,143.1,50.1,126.0,65.8,0.0,0.0
16:10,286.3,671.7,131.9,286.9,906.8,494.3,35.2,12.3,146.7,48.4,105.6,74.2,0.0,0.0
16:20,286.1,668.6,124.2,286.2,906.9,495.5,37.5,12.3,147.9,49.3,89.1,90.5,0.0,0.0
16:30,285.3,672.0,123.5,287.0,918.8,494.1,39.3,12.3,150.1,49.6,79.8,73.9,0.0,0.0
16:40,286.0,675.1,123.6,287.2,919.5,496.2,44.0,12.3,152.7,49.7,55.2,73.8,0.0,0.0
16:50,285.9,689.5,124.4,287.1,900.9,496.7,47.9,12.3,152.5,49.3,40.4,56.3,0.0,0.0
17:00,285.7,692.1,130.8,285.6,905.3,495.7,52.5,12.3,146.8,48.7,27.7,44.7,0.0,0.0
17:10,285.9,695.0,123.0,286.8,886.1,495.6,55.0,12.3,148.0,46.7,17.2,45.0,0.0,0.0
17:20,285.9,698.9,118.1,286.0,902.7,496.1,52.0,12.3,148.8,44.6,9.4,48.4,0.0,0.0
17:30,285.8,699.3,118.6,286.7,912.2,495.7,48.4,12.3,147.9,41.9,4.0,51.1,0.0,0.0
17:40,286.0,697.1,110.8,286.8,937.3,496.7,47.6,12.4,149.1,40.2,2.1,73.9,0.0,0.0
17:50,286.0,696.9,108.2,287.0,929.4,497.4,47.6,12.4,149.8,39.0,0.7,88.2,0.0,0.0
18:00,286.3,696.3,118.7,286.2,931.8,497.3,47.5,12.4,148.6,37.4,0.5,108.2,0.0,0.0
18:10,285.2,702.3,118.5,285.3,920.1,497.4,47.3,12.4,147.6,33.6,0.4,104.1,0.0,0.0
18:20,285.8,701.1,121.3,286.2,926.0,497.6,47.4,12.4,150.0,33.2,0.3,86.9,0.0,0.0
18:30,286.2,701.1,115.8,286.0,916.2,497.8,47.5,12.4,150.7,31.7,0.3,89.9,0.0,0.0
18:40,286.5,697.9,102.5,286.7,904.1,498.5,47.3,12.4,150.5,31.8,0.0,81.6,0.0,0.0
18:50,286.3,695.6,116.9,286.2,919.9,498.3,47.6,12.4,148.1,30.9,0.0,80.2,0.0,0.0
