,Date,Ta
0,2021-10-16 00:00,0.1786
1,2021-10-16 01:00,0.1786
2,2021-10-16 02:00,0.1786
3,2021-10-16 03:00,0.1645
4,2021-10-16 04:00,0.1645
5,2021-10-16 05:00,0.1645
6,2021-10-16 06:00,0.1316
7,2021-10-16 07:00,0.1316
8,2021-10-16 08:00,0.1316
9,2021-10-16 09:00,0.1034
10,2021-10-16 10:00,0.1034
11,2021-10-16 11:00,0.1034
12,2021-10-16 12:00,0.09870000000000001
13,2021-10-16 13:00,0.09870000000000001
14,2021-10-16 14:00,0.09870000000000001
15,2021-10-16 15:00,0.08460000000000001
16,2021-10-16 16:00,0.08460000000000001
17,2021-10-16 17:00,0.08460000000000001
18,2021-10-16 18:00,0.0799
19,2021-10-16 19:00,0.0799
20,2021-10-16 20:00,0.0799
21,2021-10-16 21:00,0.094
22,2021-10-16 22:00,0.094
23,2021-10-16 23:00,0.094
