,Date,Ta
0,2021-10-22 00:00,2.1915
1,2021-10-22 01:00,2.1915
2,2021-10-22 02:00,2.1915
3,2021-10-22 03:00,1.7532
4,2021-10-22 04:00,1.7532
5,2021-10-22 05:00,1.7532
6,2021-10-22 06:00,1.6071
7,2021-10-22 07:00,1.6071
8,2021-10-22 08:00,1.6071
9,2021-10-22 09:00,1.461
10,2021-10-22 10:00,1.461
11,2021-10-22 11:00,1.461
12,2021-10-22 12:00,1.461
13,2021-10-22 13:00,1.461
14,2021-10-22 14:00,1.461
15,2021-10-22 15:00,1.461
16,2021-10-22 16:00,1.461
17,2021-10-22 17:00,1.461
18,2021-10-22 18:00,1.461
19,2021-10-22 19:00,1.461
20,2021-10-22 20:00,1.461
21,2021-10-22 21:00,1.8993000000000002
22,2021-10-22 22:00,1.8993000000000002
23,2021-10-22 23:00,1.8993000000000002
