,Date,Ta
0,2021-10-22 00:00,1.5537999999999998
1,2021-10-22 01:00,1.5537999999999998
2,2021-10-22 02:00,1.5537999999999998
3,2021-10-22 03:00,1.5081
4,2021-10-22 04:00,1.5081
5,2021-10-22 05:00,1.5081
6,2021-10-22 06:00,1.4166999999999998
7,2021-10-22 07:00,1.4166999999999998
8,2021-10-22 08:00,1.4166999999999998
9,2021-10-22 09:00,1.371
10,2021-10-22 10:00,1.371
11,2021-10-22 11:00,1.371
12,2021-10-22 12:00,1.3253
13,2021-10-22 13:00,1.3253
14,2021-10-22 14:00,1.3253
15,2021-10-22 15:00,1.2795999999999998
16,2021-10-22 16:00,1.2795999999999998
17,2021-10-22 17:00,1.2795999999999998
18,2021-10-22 18:00,1.2795999999999998
19,2021-10-22 19:00,1.2795999999999998
20,2021-10-22 20:00,1.2795999999999998
21,2021-10-22 21:00,1.4166999999999998
22,2021-10-22 22:00,1.4166999999999998
23,2021-10-22 23:00,1.4166999999999998
