,Date,Ta
0,2021-11-15 00:00,0.5523
1,2021-11-15 01:00,0.5523
2,2021-11-15 02:00,0.5523
3,2021-11-15 03:00,0.526
4,2021-11-15 04:00,0.526
5,2021-11-15 05:00,0.526
6,2021-11-15 06:00,0.4471
7,2021-11-15 07:00,0.4471
8,2021-11-15 08:00,0.4471
9,2021-11-15 09:00,0.4471
10,2021-11-15 10:00,0.4471
11,2021-11-15 11:00,0.4471
12,2021-11-15 12:00,0.4208
13,2021-11-15 13:00,0.4208
14,2021-11-15 14:00,0.4208
15,2021-11-15 15:00,0.4471
16,2021-11-15 16:00,0.4471
17,2021-11-15 17:00,0.4471
18,2021-11-15 18:00,0.4734
19,2021-11-15 19:00,0.4734
20,2021-11-15 20:00,0.4734
21,2021-11-15 21:00,0.5786
22,2021-11-15 22:00,0.5786
23,2021-11-15 23:00,0.5786
