,Date,Ta
0,2021-10-02 00:00,4.8213
1,2021-10-02 01:00,4.8213
2,2021-10-02 02:00,4.8213
3,2021-10-02 03:00,4.6752
4,2021-10-02 04:00,4.6752
5,2021-10-02 05:00,4.6752
6,2021-10-02 06:00,4.529100000000001
7,2021-10-02 07:00,4.529100000000001
8,2021-10-02 08:00,4.529100000000001
9,2021-10-02 09:00,4.383
10,2021-10-02 10:00,4.383
11,2021-10-02 11:00,4.383
12,2021-10-02 12:00,4.383
13,2021-10-02 13:00,4.383
14,2021-10-02 14:00,4.383
15,2021-10-02 15:00,4.8213
16,2021-10-02 16:00,4.8213
17,2021-10-02 17:00,4.8213
18,2021-10-02 18:00,5.4057
19,2021-10-02 19:00,5.4057
20,2021-10-02 20:00,5.4057
21,2021-10-02 21:00,5.4057
22,2021-10-02 22:00,5.4057
23,2021-10-02 23:00,5.4057
