,Date,Ta
0,2021-10-02 00:00,0.319
1,2021-10-02 01:00,0.319
2,2021-10-02 02:00,0.319
3,2021-10-02 03:00,0.308
4,2021-10-02 04:00,0.308
5,2021-10-02 05:00,0.308
6,2021-10-02 06:00,0.308
7,2021-10-02 07:00,0.308
8,2021-10-02 08:00,0.308
9,2021-10-02 09:00,0.297
10,2021-10-02 10:00,0.297
11,2021-10-02 11:00,0.297
12,2021-10-02 12:00,0.286
13,2021-10-02 13:00,0.286
14,2021-10-02 14:00,0.286
15,2021-10-02 15:00,0.363
16,2021-10-02 16:00,0.363
17,2021-10-02 17:00,0.363
18,2021-10-02 18:00,0.418
19,2021-10-02 19:00,0.418
20,2021-10-02 20:00,0.418
21,2021-10-02 21:00,0.38499999999999995
22,2021-10-02 22:00,0.38499999999999995
23,2021-10-02 23:00,0.38499999999999995
