,Date,Ta
0,2021-10-27 00:00,1.4952
1,2021-10-27 01:00,1.4952
2,2021-10-27 02:00,1.4952
3,2021-10-27 03:00,1.424
4,2021-10-27 04:00,1.424
5,2021-10-27 05:00,1.424
6,2021-10-27 06:00,1.4952
7,2021-10-27 07:00,1.4952
8,2021-10-27 08:00,1.4952
9,2021-10-27 09:00,1.4952
10,2021-10-27 10:00,1.4952
11,2021-10-27 11:00,1.4952
12,2021-10-27 12:00,1.424
13,2021-10-27 13:00,1.424
14,2021-10-27 14:00,1.424
15,2021-10-27 15:00,1.5664
16,2021-10-27 16:00,1.5664
17,2021-10-27 17:00,1.5664
18,2021-10-27 18:00,1.78
19,2021-10-27 19:00,1.78
20,2021-10-27 20:00,1.78
21,2021-10-27 21:00,1.7088
22,2021-10-27 22:00,1.7088
23,2021-10-27 23:00,1.7088
