,Date,Ta
0,2021-11-14 00:00,1.836
1,2021-11-14 01:00,1.836
2,2021-11-14 02:00,1.836
3,2021-11-14 03:00,1.7442000000000002
4,2021-11-14 04:00,1.7442000000000002
5,2021-11-14 05:00,1.7442000000000002
6,2021-11-14 06:00,1.5606000000000002
7,2021-11-14 07:00,1.5606000000000002
8,2021-11-14 08:00,1.5606000000000002
9,2021-11-14 09:00,1.5606000000000002
10,2021-11-14 10:00,1.5606000000000002
11,2021-11-14 11:00,1.5606000000000002
12,2021-11-14 12:00,1.5606000000000002
13,2021-11-14 13:00,1.5606000000000002
14,2021-11-14 14:00,1.5606000000000002
15,2021-11-14 15:00,1.6524
16,2021-11-14 16:00,1.6524
17,2021-11-14 17:00,1.6524
18,2021-11-14 18:00,1.6524
19,2021-11-14 19:00,1.6524
20,2021-11-14 20:00,1.6524
21,2021-11-14 21:00,1.9278000000000002
22,2021-11-14 22:00,1.9278000000000002
23,2021-11-14 23:00,1.9278000000000002
