,Date,Ta
0,2021-10-17 00:00,0.46499999999999997
1,2021-10-17 01:00,0.46499999999999997
2,2021-10-17 02:00,0.46499999999999997
3,2021-10-17 03:00,0.4495
4,2021-10-17 04:00,0.4495
5,2021-10-17 05:00,0.4495
6,2021-10-17 06:00,0.3875
7,2021-10-17 07:00,0.3875
8,2021-10-17 08:00,0.3875
9,2021-10-17 09:00,0.372
10,2021-10-17 10:00,0.372
11,2021-10-17 11:00,0.372
12,2021-10-17 12:00,0.372
13,2021-10-17 13:00,0.372
14,2021-10-17 14:00,0.372
15,2021-10-17 15:00,0.3875
16,2021-10-17 16:00,0.3875
17,2021-10-17 17:00,0.3875
18,2021-10-17 18:00,0.372
19,2021-10-17 19:00,0.372
20,2021-10-17 20:00,0.372
21,2021-10-17 21:00,0.4495
22,2021-10-17 22:00,0.4495
23,2021-10-17 23:00,0.4495
