,Date,Ta
0,2021-10-17 00:00,2.73
1,2021-10-17 01:00,2.73
2,2021-10-17 02:00,2.73
3,2021-10-17 03:00,2.6
4,2021-10-17 04:00,2.6
5,2021-10-17 05:00,2.6
6,2021-10-17 06:00,2.73
7,2021-10-17 07:00,2.73
8,2021-10-17 08:00,2.73
9,2021-10-17 09:00,2.6
10,2021-10-17 10:00,2.6
11,2021-10-17 11:00,2.6
12,2021-10-17 12:00,2.6
13,2021-10-17 13:00,2.6
14,2021-10-17 14:00,2.6
15,2021-10-17 15:00,2.6
16,2021-10-17 16:00,2.6
17,2021-10-17 17:00,2.6
18,2021-10-17 18:00,2.6
19,2021-10-17 19:00,2.6
20,2021-10-17 20:00,2.6
21,2021-10-17 21:00,3.12
22,2021-10-17 22:00,3.12
23,2021-10-17 23:00,3.12
