,Date,Ta
0,2021-10-14 00:00,4.2496
1,2021-10-14 01:00,4.2496
2,2021-10-14 02:00,4.2496
3,2021-10-14 03:00,4.1168000000000005
4,2021-10-14 04:00,4.1168000000000005
5,2021-10-14 05:00,4.1168000000000005
6,2021-10-14 06:00,4.1168000000000005
7,2021-10-14 07:00,4.1168000000000005
8,2021-10-14 08:00,4.1168000000000005
9,2021-10-14 09:00,3.8512
10,2021-10-14 10:00,3.8512
11,2021-10-14 11:00,3.8512
12,2021-10-14 12:00,3.984
13,2021-10-14 13:00,3.984
14,2021-10-14 14:00,3.984
15,2021-10-14 15:00,4.3824
16,2021-10-14 16:00,4.3824
17,2021-10-14 17:00,4.3824
18,2021-10-14 18:00,4.7808
19,2021-10-14 19:00,4.7808
20,2021-10-14 20:00,4.7808
21,2021-10-14 21:00,4.648
22,2021-10-14 22:00,4.648
23,2021-10-14 23:00,4.648
