,Date,Ta
0,2021-09-19 00:00,2.5632
1,2021-09-19 01:00,2.5632
2,2021-09-19 02:00,2.5632
3,2021-09-19 03:00,2.403
4,2021-09-19 04:00,2.403
5,2021-09-19 05:00,2.403
6,2021-09-19 06:00,2.3229
7,2021-09-19 07:00,2.3229
8,2021-09-19 08:00,2.3229
9,2021-09-19 09:00,2.2428
10,2021-09-19 10:00,2.2428
11,2021-09-19 11:00,2.2428
12,2021-09-19 12:00,2.2428
13,2021-09-19 13:00,2.2428
14,2021-09-19 14:00,2.2428
15,2021-09-19 15:00,2.7234000000000003
16,2021-09-19 16:00,2.7234000000000003
17,2021-09-19 17:00,2.7234000000000003
18,2021-09-19 18:00,2.8035
19,2021-09-19 19:00,2.8035
20,2021-09-19 20:00,2.8035
21,2021-09-19 21:00,2.8035
22,2021-09-19 22:00,2.8035
23,2021-09-19 23:00,2.8035
