,Date,Ta
0,2021-10-11 00:00,0.1456
1,2021-10-11 01:00,0.1456
2,2021-10-11 02:00,0.1456
3,2021-10-11 03:00,0.1456
4,2021-10-11 04:00,0.1456
5,2021-10-11 05:00,0.1456
6,2021-10-11 06:00,0.1456
7,2021-10-11 07:00,0.1456
8,2021-10-11 08:00,0.1456
9,2021-10-11 09:00,0.1456
10,2021-10-11 10:00,0.1456
11,2021-10-11 11:00,0.1456
12,2021-10-11 12:00,0.168
13,2021-10-11 13:00,0.168
14,2021-10-11 14:00,0.168
15,2021-10-11 15:00,0.196
16,2021-10-11 16:00,0.196
17,2021-10-11 17:00,0.196
18,2021-10-11 18:00,0.2016
19,2021-10-11 19:00,0.2016
20,2021-10-11 20:00,0.2016
21,2021-10-11 21:00,0.19039999999999999
22,2021-10-11 22:00,0.19039999999999999
23,2021-10-11 23:00,0.19039999999999999
