,Date,Ta
0,2021-10-05 00:00,3.8512
1,2021-10-05 01:00,3.8512
2,2021-10-05 02:00,3.8512
3,2021-10-05 03:00,3.8512
4,2021-10-05 04:00,3.8512
5,2021-10-05 05:00,3.8512
6,2021-10-05 06:00,3.7184
7,2021-10-05 07:00,3.7184
8,2021-10-05 08:00,3.7184
9,2021-10-05 09:00,3.7184
10,2021-10-05 10:00,3.7184
11,2021-10-05 11:00,3.7184
12,2021-10-05 12:00,3.7184
13,2021-10-05 13:00,3.7184
14,2021-10-05 14:00,3.7184
15,2021-10-05 15:00,4.2496
16,2021-10-05 16:00,4.2496
17,2021-10-05 17:00,4.2496
18,2021-10-05 18:00,4.5152
19,2021-10-05 19:00,4.5152
20,2021-10-05 20:00,4.5152
21,2021-10-05 21:00,4.5152
22,2021-10-05 22:00,4.5152
23,2021-10-05 23:00,4.5152
